,Binding,Brand,ListPrice,ProductGroup,ProductTypeName,Title,location,govSchemeSize,companiesMoving,supplyDelhi,supplyMumbai,supplyKolkata,supplyChennai,demandDelhi,demandMumbai,demandChennai,demandKolkata,label
84,Electronics,Yamaha,0.024999585416632004,Receiver or Amplifier,AUDIO_OR_VIDEO,Yamaha CX-A5000BL AVENTAGE 11.2-Channel AV Pre-Amplifier,3,0.0,0.165452826253144,0.11858287902135901,0.02458631304818,0.19302902055628002,0.062237780043774005,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
85,Electronics,Jumbl,0.000583250048604,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,"iReceiver Wi-Fi Music Receiver/Range Extender - Wirelessly Stream Stereo Music to Home or Car Speaker System Over Wi-Fi Network From Any Smartphone, Tablet or Notebook - DLNA Airplay Compatible - White - by Jumbl™",1,0.0,0.05439831634513401,0.047139020943657996,0.334342070731424,0.37464220881063104,0.094944528893493,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL1
86,Electronics,Denon,0.010825000902083,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Denon AVR-X4000 7.2-Channel 4K Ultra HD Networking Home Theater AV Receiver with AirPlay,4,0.0,0.019361735882246996,0.128666309584623,0.24337402566600602,0.085658328141615,0.051791707916045,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
87,Electronics,Yamaha,0.0024995835416319998,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Yamaha RX-V375-R 5.1-Channel Factory Refurbished 3D A/V Home Theater Receiver,4,0.0,0.011329103481155999,0.182294388491298,0.304539234569097,0.019437820528609,0.12489525089104699,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
88,Electronics,Marantz,0.005408333784027999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Marantz NR1604 Slim Line 7.1 Network AV Receiver with Apple AirPlay ® (Discontinued by Manufacturer),2,0.0,0.11336755889125999,0.12428797096128899,0.30917154719988105,0.11094005844769601,0.07648023054757001,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
89,Electronics,Marantz,0.016658334721528,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,"Marantz SR7008 9.2-Channel 1080P and 4K Ultra HD Pass Through, Networking Home Theater Receiver with AirPlay (Black)",4,0.0,0.589078325539255,0.085990232358518,0.349887147810438,0.251254009984755,0.0027430968072470006,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,comp
90,Electronics,Pyle,0.0017999168166600002,Receiver or Amplifier,AUDIO_OR_VIDEO,PYLE PT260A 200-Watt Digital AM/FM Stereo Receiver,1,0.0,0.05903817194053,0.196055214930446,0.221324382540259,0.19571145636136497,0.038901619153184,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL1
91,Electronics,Yamaha,0.005416250451354,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Yamaha RX-V675-R 7.2-Channel Factory Refurbished Network AV Receiver,1,0.0,0.476870130127426,0.17492019267465,0.094820860684717,0.192869445596596,0.114419688168926,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,comp
92,Electronics,Marantz,0.004158333679860999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Marantz NR1504 Slim Line 5.1 channel Home Theater Network AV Receiver with AirPlay,2,0.0,0.029511804366999,0.19411928605643,0.16016760565114002,0.323426523732759,0.035909632137942,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
93,Electronics,SainSonic,0.001000000083333,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,SainSonic 2.4GHz DC12V Wireless 3W Audio Video AV Transmitter Sender Receiver CCTV,4,0.0,0.06502184121267,0.047251437229812,0.054012535984544995,0.032990105818958,0.0028514165742340005,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
94,Electronics,Denon,0.004158333679860999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Denon AVR-S700W 7.2-Channel Network A/V Receiver with Bluetooth and Wi-Fi,3,0.0,0.320586054869907,0.185673810103565,0.015467466040303999,0.07078708895292402,0.109872371248602,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,comp
95,Electronics,Yamaha,0.005416250451354,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Yamaha RX-V677 7.2-channel Wi-Fi Network AV Receiver with AirPlay,4,0.0,0.12888392243847802,0.023913031840729,0.190715417877261,0.025527194165297,0.170829946692367,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
96,Electronics,Denon,0.004166583680549001,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Denon AVR-X1000 5.1-Channel Networking Home Theater AV Receiver with AirPlay,2,0.0,0.181372650534356,0.189020292335045,0.11970238492300501,0.327663435844297,0.16067145697121102,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
97,Electronics,Denon,0.012499917708326999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,"Denon AVR-X4100W 7.2 Network A/V Receiver with Wi-Fi, Bluetooth and Dolby Atmos",4,0.0,0.230507155459264,0.138531002270049,0.018254583731661996,0.182982497445575,0.09831465738190401,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
98,Electronics,SainSonic,0.0008332500694380001,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,SainSonic SS-630 5.8GHZ AV Wireless Audio Video Transmitter & Receiver 200M,3,0.0,0.084745720089553,0.044882311999409,0.111144073713685,0.054334127262385006,0.006843584601494999,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
99,Electronics,Teac,0.006666583888882,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Teac NP-H750-B Network/USB DAC Integrated Amplifier and Receiver (Black),2,0.0,0.032194274611139,0.153664317297076,0.27455807848904,0.32324928819196697,0.14194527066933,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL3
100,Electronics,Pioneer,0.004999917083326,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Pioneer VSX-1124 7.2-Channel Network A/V Receiver (Black),2,0.0,0.057892279816512994,0.17704829460257002,0.14586747441479098,0.293158639888284,0.154460026121823,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
101,Electronics,Denon,0.005825000485417,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Denon AVR-X2100W 7.2 Channel Full 4K Ultra HD A/V Receiver with Bluetooth and Wi-Fi,4,0.0,0.019999612995152998,0.06778791348642,0.169174020183829,0.311306538622592,0.15795369960500502,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
102,Electronics,Vktech,0.0006831667235969999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Vktech Pat-330 150m 2.4g 2.4ghz Wireless Av Sender Tv Audio Video Transmitter Receiver,4,0.0,0.015269286130554999,0.085920199108239,0.11519635234830901,0.21768130958041199,0.011354246282055001,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
103,Electronics,Yamaha,0.014166251180521002,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Yamaha RX-A2030 9.2-Channel Network Aventage Audio Video Receiver,1,0.0,0.243642505658624,0.053190138225292,0.22602864922698102,0.36372701149460296,0.054696276122007004,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL1
104,Electronics,Sony,0.004166583680549001,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Sony STR-DN850 7.2 Channel 4K AV Receiver (Built-in Wi-fi & Bluetooth),2,0.0,0.10293073971902901,0.183969206820907,0.13743167730437403,0.21820011284583601,0.12461475883278302,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
105,Electronics,Sony,0.008316667359721999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Sony STR-DA2800ES 7.2 Channel 4K AV Receiver with Automation,3,0.0,0.151949634832006,0.051235342284065996,0.269338952555114,0.37662780311201793,0.15464035679782098,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL2
106,Electronics,Pioneer,0.004416583701382,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,"Pioneer Channel AV Receiver, VSX-1023 (Black)",2,0.0,0.284547352320396,0.160055854978461,0.14691841255872,0.380821394483701,0.06391597595925,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL4
107,Electronics,Pioneer,0.003575000297917,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Pioneer VSX-823 5.1-Channel Network AV Receiver,1,0.0,0.390571152844553,0.140912918404302,0.222935438365312,0.122426566161206,0.173685931639239,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,comp
108,Electronics,SainSonic,0.001333333444444,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,SainSonic SS-650 5.8GHZ 300 Meters AV Wireless Transmitter 3 Receivers Sender Audio Video,1,0.0,0.16632084601585598,0.102179562714768,0.35381808393038305,0.293244860078966,0.038661263704004994,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL1
109,Electronics,Denon,0.002499916874993,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Denon AVRS700W-R Recertified 7.2 Channel Network A/V Refurbished Receiver with Bluetooth and Wi-Fi (Black),4,0.0,0.306834133681602,0.171963618564354,0.270140745658427,0.058338862122992996,0.10318138665654199,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,comp
110,Electronics,Marantz,0.004158333679860999,Receiver or Amplifier,RECEIVER_OR_AMPLIFIER,Marantz PM5005 Integrated Amplifier,4,0.0,0.048312841344339,0.021037251095592,0.280488305400996,0.27014864555336604,0.174710987815273,0.196553757803373,0.3613040283553401,0.17799047486550498,0.42721680991474703,PL2
111,Electronics,Sony,0.000999916749993,Home Theater,DVD_PLAYER_OR_RECORDER,Sony BDPS3200 Blu-ray Disc Player with Wi-Fi,2,0.0,0.06743589531677,0.015768892190773,0.387169975743656,0.289025652346057,0.195560430347032,0.54,0.48,0.53,0.43,PL2
112,Electronics,Samsung,0.001249916770826,Home Theater,DVD_PLAYER_OR_RECORDER,"Samsung Smart Blu-ray DVD Disc Player With 1080p Full HD Upconversion, Plays Blu-ray Discs, DVDs & CDs, Plus Superior 6Ft High Speed HDMI Cable, Black Finish",1,0.0,0.32051407971455603,0.263170594504242,0.4328303307037821,0.40313312840237,0.459435264057222,0.54,0.48,0.53,0.43,comp
113,Electronics,Samsung,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-F5700 Wi-Fi Blu-Ray Player,4,0.0,0.085641208986287,0.155391765602087,0.345288096959926,0.27015169770951203,0.11749059702553802,0.54,0.48,0.53,0.43,PL1
114,Electronics,Samsung,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-H5100 Blu-Ray Disc Player,4,0.0,0.10647237195194198,0.23071206293164997,0.142127753990014,0.075125367823463,0.06896519314844299,0.54,0.48,0.53,0.43,PL1
115,Electronics,Samsung,0.001249916770826,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-HM59C - 3D Blu-ray Disc Player with WiFi (Certified Refurbished),4,0.0,0.008870631020944,0.490255555089564,0.016679109068779,0.239533975648133,0.5275445700939949,0.54,0.48,0.53,0.43,PL4
116,Electronics,Sony,0.001166583430549,Home Theater,DVD_PLAYER_OR_RECORDER,Sony BDPS5200 3D Blu-ray Disc Player with Wi-Fi,2,0.0,0.16055172125535502,0.245918040569413,0.17674691870349502,0.14613708976214498,0.493481220711586,0.54,0.48,0.53,0.43,PL2
117,Blu-ray,iVid,0.0016665834722149999,Office Product,DVD_PLAYER_OR_RECORDER,"iVid BD780 3D Multi Region Free Blu Ray DVD Player, NTSC / PAL",4,0.0,0.11879112634204701,0.32273222022815196,0.626256585723415,0.13358404387470801,0.24705583718633,0.78,0.66,1.0,0.79,PL1
118,Electronics,Samsung,0.001749916812493,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-H6500 3D Smart Blu-ray Disc Player,4,0.0,0.035044165160040996,0.36896299020522,0.320670941619621,0.19542423633996497,0.481087507351596,0.54,0.48,0.53,0.43,PL3
119,Personal Computers,LG,0.000981916748493,Personal Computer,COMPUTER_DRIVE_OR_STORAGE,LG Electronics 14x Internal BDXL Blu-Ray Burner Rewriter WH14NS40 - Bulk Drive - Black,3,0.0,0.08755779862079201,0.136836322121326,0.345580644412871,0.01900350309341,0.031793757774263,0.73,0.38,0.29,0.3,PL2
120,Electronics,Samsung,0.001083250090271,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-H5900 3D Blu-Ray Disc Player,1,0.0,0.175667918676214,0.516537699762755,0.04326232933887501,0.20137612412524697,0.19566090078951898,0.54,0.48,0.53,0.43,PL1
121,Electronics,LG,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,LG Electronics BP340 Blu-Ray Disc Player with Internet Applications and Built-In Wi-Fi,3,0.0,0.00223788804674,0.31272211527473603,0.017694212089102,0.258746698307162,0.12972614651882802,0.54,0.48,0.53,0.43,PL1
122,Electronics,Sony,0.00074991672916,Home Theater,DVD_PLAYER_OR_RECORDER,"Sony BDPS1200 Blu-Ray Disc Player, Wired",2,0.0,0.07868171880488299,0.212583811014402,0.0970483997124,0.153635375204232,0.181219252338032,0.54,0.48,0.53,0.43,PL1
123,Electronics,Yamaha,0.001916250159688,Home Theater,DVD_PLAYER_OR_RECORDER,Yamaha BD-S477BL Blu-Ray Player,1,0.0,0.020922933534483,0.17975621082162302,0.155598082447232,0.02258863117988,0.18976517114722305,0.54,0.48,0.53,0.43,PL1
124,Electronics,Panasonic,0.0016665834722149999,Home Theater,DVD_PLAYER_OR_RECORDER,Panasonic DMP-BDT210 Integrated-Wi-Fi 3D Blu-ray DVD Player,4,0.0,0.05177479861000799,0.376607071803943,0.04592810384781999,0.318412984452317,0.015269361431268998,0.54,0.48,0.53,0.43,PL1
125,Electronics,VIZIO,0.000916583409715,Home Theater,DVD_PLAYER_OR_RECORDER,Vizio VBR337 3D Blu-Ray Player with Wireless Internet Application,2,0.0,0.010866159223458,0.035433261915952995,0.09304751304810001,0.17071882653219297,0.35011306546052895,0.54,0.48,0.53,0.43,PL2
126,Electronics,Panasonic,0.001166583430549,Home Theater,DVD_PLAYER_OR_RECORDER,Panasonic DMP-BDT230 Smart Wi-Fi 3D Blu-Ray Player with Remote Control (Certified Refurbished) + High-Speed HDMI Cable with Ethernet + HeroFiber® Ultra Gentle Cleaning Cloth,3,0.0,0.160069048695495,0.23304704307129998,0.303312387235706,0.141922331376486,0.064867462509477,0.54,0.48,0.53,0.43,PL1
127,Personal Computers,Samsung,0.000816583401382,Personal Computer,COMPUTER_DRIVE_OR_STORAGE,Samsung SE-506BB/TSBD 6X USB2.0 External Slim Blu-ray Writer Drive (Black),3,0.0,0.6665987634311229,0.5184841791149749,0.335345107749687,0.171935917225957,0.08555176570728,0.73,0.38,0.29,0.3,comp
128,Electronics,Samsung,0.0016665834722149999,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-F5100 Upgraded Multi Region Zone Free Blu Ray DVD Player - PAL/NTSC - Worldwide Voltage - 6 Feet HDMI Cable Included,1,0.61042,0.096937907989192,0.38819923520694005,0.176902921883939,0.23833867946211498,0.259630286034684,0.54,0.48,0.53,0.43,gov
129,Electronics,VIZIO,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,VIZIO VBR133 3D Blu-ray player with Internet Applications,3,0.0,0.05099635631335,0.10299048461786502,0.38168986796787396,0.37457371658907,0.3447360299791,0.54,0.48,0.53,0.43,PL2
130,Electronics,Azend Group Corp,0.0019165834930490002,Home Theater,DVD_PLAYER_OR_RECORDER,Azend Group Corp BDP-M1061 Maxmade Portable 10-Inch Blu-Ray DISC/DVD Player (Black),2,0.0,0.009677142577099002,0.10168550048943499,0.340987604152127,0.062285476325952,0.18180248667635798,0.54,0.48,0.53,0.43,PL2
131,Electronics,LG,0.001083250090271,Home Theater,DVD_PLAYER_OR_RECORDER,LG Electronics BP540 3D Blu-Ray Disc Player with Smart TV and Built-In Wi-Fi,3,0.0,0.033334647355512996,0.047260097302152,0.290957752196539,0.413027499199479,0.31848361337702397,0.54,0.48,0.53,0.43,PL2
132,Electronics,Sony,0.0014999167916600002,Home Theater,DVD_PLAYER_OR_RECORDER,Sony BDPS6200 3D Blu-ray Player with Wi-Fi and 4K Upscaling,1,0.0,0.18097037396104398,0.131023081111451,0.479457855146492,0.0031794154435669996,0.472772483228483,0.54,0.48,0.53,0.43,PL3
133,Electronics,Samsung,0.001991666832639,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-F5700E Multi Region Zone Blu-Ray DVD Player,1,0.0,0.25186021848444895,0.258747490767531,0.37554679165659294,0.35376768994351393,0.385292198548757,0.54,0.48,0.53,0.43,PL1
134,Electronics,LG,0.000999916749993,Home Theater,DVD_PLAYER_OR_RECORDER,LG BD630 Network Blu-ray Disc Player,1,0.0,0.038164498746768,0.223746973411833,0.038287372262105004,0.181089973398628,0.438205569928051,0.54,0.48,0.53,0.43,PL4
135,Electronics,VIZIO,0.00074991672916,Home Theater,DVD_PLAYER_OR_RECORDER,Vizio VBR140 Blu-Ray Player with Wireless Internet Application,3,0.0,0.041613061928487995,0.22599391610309102,0.40551292747782,0.27932410047562295,0.14919345044773402,0.54,0.48,0.53,0.43,PL1
136,Electronics,Samsung,0.002075000172917,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-H5900 Upgraded Wi-Fi Multi Region Zone Free Blu Ray DVD Player - PAL/NTSC 10,1,0.0,0.040567141572231,0.270564664034625,0.31423457420444606,0.26553913835203896,0.479871328636024,0.54,0.48,0.53,0.43,PL2
137,Electronics,Sony,0.0020832501736039997,Home Theater,DVD_PLAYER_OR_RECORDER,Sony BDPSX910 Sony Portable Blu-ray Player,2,0.0,0.014639464321482,0.132871666333652,0.17704386670991604,0.257172461785815,0.4994845085137539,0.54,0.48,0.53,0.43,PL2
138,Electronics,Sony,0.001333250111104,Home Theater,DVD_PLAYER_OR_RECORDER,Sony BDP-S390 Blu-ray Disc Player with Wi-Fi (Black),2,0.0,0.035360319774372,0.01772435204978,0.454179485135718,0.10017880716876401,0.24270246428507197,0.54,0.48,0.53,0.43,PL2
139,Electronics,LG,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,LG Electronics BP330 Blu-ray Disc Player with Wi-Fi (2013 Model),2,0.0,0.022664475252595,0.027683254700761,0.18464577033375895,0.068634874664231,0.106301313406739,0.54,0.48,0.53,0.43,PL2
140,Electronics,Yamaha,0.0027495835624650002,Home Theater,DVD_PLAYER_OR_RECORDER,Yamaha BD-S677BL Blu-Ray Player,2,0.0,0.044066161051641,0.11126479320785301,0.26953286163580803,0.20534872266893,0.399464671120158,0.54,0.48,0.53,0.43,PL2
141,Electronics,Samsung,0.0020832501736039997,Home Theater,DVD_PLAYER_OR_RECORDER,Samsung BD-F7500 4K Upscaling 3D Wi-Fi Blu-ray Disc Player,2,0.0,0.19649002544791397,0.538687584251865,0.45686669028957105,0.21167312343517497,0.307772857663079,0.54,0.48,0.53,0.43,PL1
142,Electronics,Panasonic,0.0008332500694380001,Home Theater,DVD_PLAYER_OR_RECORDER,Panasonic DMP-BD75 Ultra-Fast Booting Blu-ray Disc Player,2,0.0,0.168554859086597,0.156125524984746,0.336256619843163,0.041403204248252,0.416622461445762,0.54,0.48,0.53,0.43,PL2
143,Electronics,Yamaha,0.001916250159688,Home Theater,DVD_PLAYER_OR_RECORDER,Yamaha BD-S473 Blu-ray Player,1,0.0,0.14954925129786498,0.35957911186984004,0.13718815996294803,0.286215002096861,0.44064513379044606,0.54,0.48,0.53,0.43,PL4
144,Electronics,Toshiba,0.00082500006875,Home Theater,DVD_PLAYER_OR_RECORDER,Toshiba BDX1400 Blu-Ray DVD Player,4,0.0,0.01388387138043,0.258897789640912,0.297011514552274,0.255553690681392,0.44098448144170893,0.54,0.48,0.53,0.43,PL2
145,Electronics,OPPO Digital,0.004158333679860999,Home Theater,DVD_PLAYER_OR_RECORDER,OPPO BDP-103 Universal Disc Player (SACD / DVD-Audio / 3D Blu-ray),2,0.0,0.012532136999821999,0.04278477783308499,0.013193442938867,0.138215990050129,0.42192415770423203,0.54,0.48,0.53,0.43,PL2
